Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,999.0,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,days_of_inventory,tier,reorder_threshold
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT,ELEMENTAL BLUE,414.XS,0135729108312,169.99,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,9,8.0,1359.92,30,making_progress,200
10-30-20,MENA CROSSBODY WALLET,102401,FA24,MENA - CROSSBODY WALLET W/FRONT FLAP & CARD SLOTS,PURPLE,550.NS,0135729107448,79.99,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,4,21,17.0,1359.83,30,making_progress,200
20-30-30,MERRICK,101843,KI00,MERRICK - LEATHER. GLOVE W/WRIST VELCRO TAB,BLACK,990.XL,0135729102513,97.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,10,30,14.0,1358.0,30,making_progress,200
20-30-30,HENRIQUE,102000,KI00,HENRIQUE - GLOVE W/RIB EDGE & MULTI SEAMING,BLACK,990L,0135729103690,97.0,55.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,80,14.0,1358.0,30,making_progress,200
20-30-10,CHARLY CROSSBODY,102340,ALL SEASON,CHARLY - CROSSBODY BAG W/FRONT CONTRAST STRIP,DARK BROWN,890.NS,0135729107118,169.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,8,8.0,1352.0,30,making_progress,200
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD,BLACK,990.3XS,0135729107059,449.99,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,1349.97,30,making_progress,200
10-20-30,AILEE,102453,SP25,AILEE - MINI A-LINE SKIRT W/ BONDED LEATHER,VOILET,553.10,0135729107818,149.99,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,11,9.0,1349.91,30,making_progress,200
10-20-30,AILEE,102453,SP25,AILEE - MINI A-LINE SKIRT W/ BONDED LEATHER,SKY BLUE,410.08,0135729107811,149.99,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,11,9.0,1349.91,30,making_progress,200
10-20-30,AILEE,102453,SP25,AILEE - MINI A-LINE SKIRT W/ BONDED LEATHER,SKY BLUE,410.04,0135729107809,149.99,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0,10,9.0,1349.91,30,making_progress,200
10-20-70,ALEYNA,102700,SP25,ALEYNA - SUITING DRESS W/ SCOOP NECK,BLACK,990.12.,0135729110496,89.99,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,15,15.0,1349.85,30,making_progress,200
10-20-70,ALEYNA,102700,SP25,ALEYNA - SUITING DRESS W/ SCOOP NECK,BLACK,990.02.,0135729110491,89.99,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,17,15.0,1349.85,30,making_progress,200
20-10-30,MARTIN,102800,SP25,MARTIN - BOMBER W/KNIT CUFFS & WAISTBAND,KHAKI,330.XS.,0135729111222,449.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,3.0,1347.0,30,making_progress,200
20-10-20,CARTER,100589,FA24,CARTER - JACKET W/ DETACHABLE VEST ZIP FRT - 80841,WHISKEY,733XS,0135729103840,449.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,3.0,1347.0,30,making_progress,200
20-10-30,RONAN,100805,KI00,RONAN - MOTO BOMBER WITH ZIP CHEST POCKETS,RED,620.2XL,0135729108717,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,3,3.0,1347.0,30,making_progress,200
20-10-20,LEDGER,101666,FA26,LEDGER - SHEEPSKIN COLLAR JACKET W/CHEST POCKETS,BLACK,990.S,0135729101238,449.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,3.0,1347.0,30,making_progress,200
20-10-30,MARTIN,102800,SP25,MARTIN - BOMBER W/KNIT CUFFS & WAISTBAND,DARK GREEN,321.XS.,0135729111215,449.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,3.0,1347.0,30,making_progress,200
20-10-20,CARTER,100589,FA24,CARTER - JACKET W/ DETACHABLE VEST ZIP FRT - 80841,BLACK,990.L,0135729101115,449.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,3.0,1347.0,30,making_progress,200
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,DARK BROWN,890.XS,0135729108704,449.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3.0,1347.0,30,making_progress,200
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BLACK,990.L,0135729102126,449.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,3,3.0,1347.0,30,making_progress,200
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,DARK BROWN,890.2XL,0135729108710,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3,3.0,1347.0,30,making_progress,200
10-30-70,GREER,102533,SP25,GREER - LOAFERS W/CHAIN DETAILS,LIGHT BEIGE,127.38.,0135729109085,79.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,22,17.0,1343.0,30,making_progress,200
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,TAUPE,810NS,0135729104113,79.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,17,17.0,1343.0,30,making_progress,200
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,DARK BORDEAUX,669NS,0135729104115,79.0,0.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,17,17.0,1343.0,30,making_progress,200
10-10-30,HANNAH,101027,KI00,HANNAH - BOMBER W/STAND COLLAR & ZIP FRONT -51088S,BLACK,990.L,9135729098999,447.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,3.0,1341.0,30,making_progress,200
10-10-30,DARIA,101472,KI00,DARIA - SLIM FIT CROPPED BIKER W/PERFORATED BACK,BLACK,990.3XS,9135729086941,447.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,3,3.0,1341.0,30,making_progress,200
10-10-30,HANNAH,101027,KI00,HANNAH - BOMBER W/STAND COLLAR & ZIP FRONT -51088S,BLACK,990.M,9135729098982,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,3,3.0,1341.0,30,making_progress,200
20-30-60,MATTHEW,102108,KI00,MATTHEW - LEATHER BELT W/BEVELLED EDGE,BLACK,990.40,0135729104761,67.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,32,20.0,1340.0,30,making_progress,200
20-10-10,ARTHUR,102501,SP24,ARTHUR - FABRIC TRENCH W/LEATHER TRIMS,MEDIUM GREY,931.2XL,0135729108331,189.99,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8,7.0,1329.93,30,making_progress,200
10-30-20,ANISE CARDHOLDER,102586,FA25,ANISE - CARDHOLDER WITH LONG LEATHER ZIP PULL,DARK BROWN,890.NS.,0135729109410,39.0,0.0,2.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0,34,34.0,1326.0,30,making_progress,200
10-30-20,KEYSI WALLET/CARDHOLDER,102598,FA25,KEYSI - BI-FOLD WALLET/CARDHOLDER W/TAB CLOSURE,RED/MULTI,679.NS.,0135729109304,49.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,0.0,3.0,1.0,0.0,0,28,27.0,1323.0,30,making_progress,200
20-30-10,EMILE MESSENGER BAG,102077,ALL SEASON,EMILE - MESSENGER BAG W/ZIP PKT & CONTRAST STITCH,BLACK,990.NS,0135729104555,189.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,7.0,1323.0,30,making_progress,200
10-10-30,PAULA,102473,SP24,PAULA - CROPPED BLOUSON BOMBER W/SHIRT COLLAR,SHY PINK,531.M,0135729108096,219.99,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1319.94,30,making_progress,200
10-10-10,HELENA,102556,FA25,HELENA - LONG WRAP WOOL COAT W/NOTCH COL. & BELT,BROWN,870.XL.,0135729109240,219.99,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,6,6.0,1319.94,30,making_progress,200
10-10-30,IMANI,101634,FA25,IMANI - BIKER BOMBER W/ DETACH. HOOD & EMBRO. SLV.,BLACK,990.S,0135729100965,329.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5,4.0,1316.0,30,making_progress,200
20-10-30,LEWIS,102515,SP24,LEWIS - CLEAN COLLAR JACKET W/CHEST POCKET,LATTE,815.XL,0135729108491,329.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,4.0,1316.0,30,making_progress,200
10-10-30,IMANI,101634,FA25,IMANI - BIKER BOMBER W/ DETACH. HOOD & EMBRO. SLV.,BLACK,990.3XS,0135729100962,329.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4.0,1316.0,30,making_progress,200
20-10-30,LEWIS,102515,SP24,LEWIS - CLEAN COLLAR JACKET W/CHEST POCKET,LATTE,815.M,0135729108493,329.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4,4.0,1316.0,30,making_progress,200
10-10-30,EMMILA,102611,FA25,EMMILA - BIKER BOMBER W/ BLAZER STYLE,DARK RED,632.XL.,0135729109697,329.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4,4.0,1316.0,30,making_progress,200
20-30-60,KELVIN,102105,KI00,KELVIN - CLASSIC LEATHER BELT W/SQUARE BUCKLE,NAVY,470.36,0135729104649,57.0,10.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5,38,23.0,1311.0,30,making_progress,200
20-30-60,BOYD,102107,KI00,BOYD - CASUAL LEATHER BELT W/DANIER BUCKLE,DARK BROWN,890.36,0135729104715,57.0,31.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,54,23.0,1311.0,30,making_progress,200
10-30-60,SILA,102408,KI00,SILA - LEATHER BELT WITH CIRCLE BUCKLE,BLACK/SILVER,909.30,0135729107498,77.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0,17,17.0,1309.0,30,making_progress,200
10-30-30,MELYA,102357,KI00,MELYA - GLOVE W/QUILT PANEL & WRIST BUCKLE,BLACK,990.S,0135729107407,87.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,15,15.0,1305.0,30,making_progress,200
10-30-30,KATHI,102361,KI00,KATHI - GLOVE W/MULTI-STITCH V-SHAPED BAND,BLACK,990.XL,0135729107385,87.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1,18,15.0,1305.0,30,making_progress,200
10-30-20,CHENAH COIN PURSE,102400,FA25,CHENAH- COIN PURSE W/2 ZIP COMPARTMENTS,LIGHT TAUPE,805.NS,0135729107447,29.0,0.0,1.0,5.0,6.0,10.0,2.0,0.0,4.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,0.0,0,45,45.0,1305.0,30,making_progress,200
10-30-30,VAYDA,102354,KI00,VAYDA - GLOVE W/SUNBURST STITCHING,BLACK,990.L,0135729107429,87.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,15,15.0,1305.0,30,making_progress,200
20-10-30,BORYS,102337,FA25,BORYS - SHEARLING BOMBER W/ STAND UP COLLAR,COGNAC,730.S,0135729107142,1299.99,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,1299.99,30,making_progress,200
20-10-30,GEDDY,102338,FA25,GEDDY - SHEARLING/NAPA BOMBER W/ STAND COLLAR,BLACK,990.M,0135729107136,1299.99,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,1.0,1299.99,30,making_progress,200
20-10-10,ROSCOE,102689,SP25,ROSCOE - FABRIC TRENCH COAT,SAND,116.2XL.,0135729110312,129.99,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,10,10.0,1299.9,30,making_progress,200
20-30-70,BRAX,102538,FA25,BRAX - TALL LACE UP BOOT,BROWN,870.41.,0135729109039,129.99,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,10.0,1299.9,30,making_progress,200
10-30-10,ISZY,102642,FA25,ISZY - LARGE SMOOTH LEATHER TOTE,PURPLE,550.NS,0135729109860,129.99,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0,10,10.0,1299.9,30,making_progress,200
10-30-60,DANIER NYLON SHOULDER STRAP,102683,SP25,DANIER NYLON SHOULDER STRAP WITH LEATHER TRIMS,BLACK/LIGHT GOLD,955.NS.,0135729110258,19.99,0.0,24.0,6.0,-1.0,2.0,5.0,0.0,3.0,0.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,0,65,65.0,1299.35,30,making_progress,200
10-30-20,POLLY,102685,SP25,POLLY - MINI HANDBAG COIN PURSE W/TASSEL KEYCHAIN,BLACK,990.NS.,0135729110270,37.0,0.0,1.0,6.0,0.0,2.0,0.0,4.0,3.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,5.0,0,35,35.0,1295.0,30,making_progress,200
10-30-30,MARLEKA,102601,KI00,MARLEKA - GLOVE W/ TOP CENTER ZIPPER,BLACK,990.S.,0135729109461,117.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,25,11.0,1287.0,30,making_progress,200
10-30-30,SELMA,100870,KI00,SELMA - CLEAN RABBIT FUR LINED GLOVE - HSDN19-009,BLACK,990.M,9135729096490,117.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,23,11.0,1287.0,30,making_progress,200
10-30-30,VIVIAN,102673,FA26,VIVIAN - LEATHER GLOVE W/ TOP STITCHING DETAILS,BLACK,990.M.,0135729110213,39.0,155.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,59,247,33.0,1287.0,30,making_progress,200
10-30-30,MARLEKA,102601,KI00,MARLEKA - GLOVE W/ TOP CENTER ZIPPER,BLACK,990.L.,0135729109463,117.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,48,11.0,1287.0,30,making_progress,200
10-30-30,AVELINE,100854,KI00,AVELINE - DRESS GLOVE W/FUR ON WRIST - 618011,BLACK/WHITE,910.M,0135729106069,117.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,31,11.0,1287.0,30,making_progress,200
10-30-20,HERA LARGE WALLET,102377,FA24,HERA - WALLET W/ZIP POCKET & LARGE ZIP-AROUND,OYSTER,929.NS,0135729107289,99.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0,13,13.0,1287.0,30,making_progress,200
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,LILAC,555.XL.,0135729109833,427.0,0.0,4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0,3,3.0,1281.0,30,making_progress,200
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,SAND,116.M,0135729107577,427.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,3.0,1281.0,30,making_progress,200
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,BLACK,990.XS,9135729099781,427.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,3.0,1281.0,30,making_progress,200
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,SAND,116.3XS,0135729107579,427.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,3.0,1281.0,30,making_progress,200
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,LILAC,555.M.,0135729109835,427.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3.0,1281.0,30,making_progress,200
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,SAND,116.L,0135729107578,427.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3,3.0,1281.0,30,making_progress,200
20-10-10,GRADY,102688,SP25,GRADY -FABRIC TRENCH COAT W/DOUBLE-BREASTED & BELT,SAND,116.2XL.,0135729110298,159.99,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,1,9,8.0,1279.92,30,making_progress,200
10-30-30,KLARICE,102360,KI00,KLARICE - GLOVE W/REX RABBIT FRONT PANEL,BLACK,990.XL,0135729107390,127.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,20,10.0,1270.0,30,making_progress,200
10-30-20,LEYLAND CARDHOLDER,102379,FA24,LEYLAND - MEDIUM CARDHOLDER W/ BI-FOLD,DARK RED,632.NS,0135729107279,79.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0,18,16.0,1264.0,30,making_progress,200
20-30-30,HUDSON,100773,KI00,HUDSON - GLOVE W/ STRAP & RIBBED WRIST - HSDN19052,BROWN,870.XL,9135729096315,97.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,39,13.0,1261.0,30,making_progress,200
20-30-30,MERRICK,101843,KI00,MERRICK - LEATHER. GLOVE W/WRIST VELCRO TAB,BLACK,990.L,0135729102516,97.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,49,13.0,1261.0,30,making_progress,200
20-30-30,MERRICK,101843,KI00,MERRICK - LEATHER. GLOVE W/WRIST VELCRO TAB,BLACK,990.M,0135729102515,97.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,11,41,13.0,1261.0,30,making_progress,200
20-30-30,MERRICK,101843,KI00,MERRICK - LEATHER. GLOVE W/WRIST VELCRO TAB,BROWN,870.XL.,0135729109513,97.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,14,13.0,1261.0,30,making_progress,200
10-30-60,CHAZ,102407,SP24,CHAZ - LEATHER BELT W/CIRCLE BUCKLE & STUD,BLACK,990.42,0135729107521,97.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,13,13.0,1261.0,30,making_progress,200
20-30-30,MERRICK,101843,KI00,MERRICK - LEATHER. GLOVE W/WRIST VELCRO TAB,BROWN,870.S.,0135729109514,97.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,14,13.0,1261.0,30,making_progress,200
10-10-10,NATALIE,102554,FA25,NATALIE - LONG WOOL COAT W/ DOUBLE BREASTED,BLACK/GREY,916.2XL.,0135729109265,179.99,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,7.0,1259.93,30,making_progress,200
10-20-20,SHARRIE,102475,SP25,SHARRIE - LONG VEST W/BUTTON CF & COLLARLESS,LATTE,815.2XS,0135729108128,179.99,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,7,7.0,1259.93,30,making_progress,200
10-20-20,SHARRIE,102475,SP25,SHARRIE - LONG VEST W/BUTTON CF & COLLARLESS,BLACK,990.2XS,0135729108135,179.99,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,7,7.0,1259.93,30,making_progress,200
10-20-40,JOLIE,102699,SP25,JOLIE - SUIT TROUSERS W/ MID-RISE & WIDE LEG,GREY MELANGE,932.04.,0135729110468,89.99,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,14,14.0,1259.86,30,making_progress,200
10-20-40,JOLIE,102699,SP25,JOLIE - SUIT TROUSERS W/ MID-RISE & WIDE LEG,GREY MELANGE,932.10.,0135729110471,89.99,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,14,14.0,1259.86,30,making_progress,200
10-20-40,JOLIE,102699,SP25,JOLIE - SUIT TROUSERS W/ MID-RISE & WIDE LEG,GREY MELANGE,932.02.,0135729110467,89.99,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,14,14.0,1259.86,30,making_progress,200
10-20-40,ELSSIE,102777,SP25,ELSSIE - SUIT TROUSERS W/ MID-RISE & WIDE LEG,WHITE,100.12.,0135729111010,89.99,7.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4,25,14.0,1259.86,30,making_progress,200
10-20-30,ESMEHA,102698,SP25,ESMEHA - SUITING MIDI SKIRT,WHITE,100.04.,0135729110452,59.99,4.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,25,21.0,1259.79,30,making_progress,200
10-30-20,SAHARA LARGE WALLET,101848,FA24,SAHARA - LARGE ZIP WALLET W/DECORATIVE STITCHES,BLACK,990.NS,0135729102568,59.99,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,-1.0,3.0,0.0,0.0,1,22,21.0,1259.79,30,making_progress,200
