Sum of Quantity,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",LIGHT GREY,920.L,0135729109991,229.99,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",LIGHT GREY,920.XL,0135729109988,229.99,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,,,0.0,0.0,0.0,0,8
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",LIGHT GREY,920.2XL,0135729109994,229.99,4.0,3.0,0.0,1.0,1.0,,0.0,0.0,,,1.0,1.0,0.0,,,,0.0,0.0,0,11
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",CAMEL,700.S,0135729101925,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,1,1
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",CAMEL,700.L,0135729101927,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0,1
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",CAMEL,700.XL,0135729101928,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,0.0,,0.0,0.0,,0,2
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",DARK NAVY,4712XS,0135729103236,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0,1
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",DARK NAVY,471XS,0135729103230,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0,1
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",DARK NAVY,471L,0135729103234,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,,0,3
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",DARK NAVY,471XL,0135729103231,229.99,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2.0,0.0,,,,,,,0,2
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",RED,6203XS,0135729103243,229.99,0.0,2.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.0,1.0,,,0,4
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",RED,6202XS,0135729103244,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0,3
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",RED,620XS,0135729103238,229.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",RED,620M,0135729103241,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",RED,620L,0135729103242,229.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",RED,620XL,0135729103239,229.99,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0,7
10-10-10,BRENNA,101760,KI00,"BRENNA - WOOL COAT W/STAND COLLAR, BTN & FRT BELT",RED,6202XL,0135729103245,229.99,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,,,1.0,0.0,0.0,0,15
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,SAND,116.3XS,0135729108302,169.99,0.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0,3
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,SAND,116.2XS,0135729108303,169.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0,1
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,SAND,116.XS,0135729108304,169.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0,1
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,SAND,116.M,0135729108306,169.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2,2
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,SAND,116.L,0135729108307,169.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0,2
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,SAND,116.XL,0135729108308,169.99,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,1.0,0.0,0.0,0,9
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,SAND,116.2XL,0135729108309,169.99,0.0,3.0,0.0,1.0,1.0,,,0.0,0.0,,1.0,0.0,,1.0,,1.0,,1.0,0,9
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,ELEMENTAL BLUE,414.3XS,0135729108310,169.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,2.0,0.0,0.0,,0,4
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,ELEMENTAL BLUE,414.2XS,0135729108311,169.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,0.0,0.0,-1.0,1,1
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,ELEMENTAL BLUE,414.XS,0135729108312,169.99,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1,9
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,ELEMENTAL BLUE,414.M,0135729108314,169.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,1
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,ELEMENTAL BLUE,414.L,0135729108315,169.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0,1
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,ELEMENTAL BLUE,414.XL,0135729108316,169.99,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,,1.0,0,6
10-10-10,BRETTA,102502,SP25,BRETTA - FABRIC TRENCH COAT W/HALF LEATHER BELT ,ELEMENTAL BLUE,414.2XL,0135729108317,169.99,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,,,,0.0,0.0,1.0,0,4
10-10-10,BRITTA,102550,FA25,BRITTA - LONG FAUX SHEALING COAT,CAMEL,700.2XS.,0135729108860,149.99,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,0,1
10-10-10,BRITTA,102550,FA25,BRITTA - LONG FAUX SHEALING COAT,CAMEL,700.XS.,0135729108861,149.99,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
10-10-10,BRITTA,102550,FA25,BRITTA - LONG FAUX SHEALING COAT,CAMEL,700.S.,0135729108862,149.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3
10-10-10,BRITTA,102550,FA25,BRITTA - LONG FAUX SHEALING COAT,CAMEL,700.M.,0135729108863,149.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
10-10-10,BRITTA,102550,FA25,BRITTA - LONG FAUX SHEALING COAT,CAMEL,700.L.,0135729108864,149.99,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13
10-10-10,BRITTA,102550,FA25,BRITTA - LONG FAUX SHEALING COAT,CAMEL,700.XL.,0135729108865,149.99,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,,,,,,,0,1
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD ,BLACK,990.3XS,0135729107059,449.99,3.0,3.0,,0.0,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0,6
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD ,BLACK,990.2XS,0135729107060,449.99,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,8
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD ,BLACK,990.XS,0135729107061,449.99,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,10
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD ,BLACK,990.S,0135729107062,449.99,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,3
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD ,BLACK,990.M,0135729107063,449.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,3
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD ,BLACK,990.L,0135729107064,449.99,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,12
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD ,BLACK,990.XL,0135729107065,449.99,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9
10-10-10,CHANYSE,102348,FA25,CHANYSE - PUFFER COAT W/FUR TRIM HOOD ,BLACK,990.2XL,0135729107066,449.99,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,6
10-10-10,CHARLOTTE,102655,SP25,CHARLOTTE - LEATHER COAT W/KNIT COLLAR & BELT ,BLACK,990.3XS,0135729110034,499,0.0,3.0,,,,,,,,,1.0,,,,1.0,,,,0,5
10-10-10,CHARLOTTE,102655,SP25,CHARLOTTE - LEATHER COAT W/KNIT COLLAR & BELT ,BLACK,990.2XS,0135729110035,499,0.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,0,10
10-10-10,CHARLOTTE,102655,SP25,CHARLOTTE - LEATHER COAT W/KNIT COLLAR & BELT ,BLACK,990.XS,0135729110036,499,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,0,21
10-10-10,CHARLOTTE,102655,SP25,CHARLOTTE - LEATHER COAT W/KNIT COLLAR & BELT ,BLACK,990.S,0135729110037,499,13.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,0,30
10-10-10,CHARLOTTE,102655,SP25,CHARLOTTE - LEATHER COAT W/KNIT COLLAR & BELT ,BLACK,990.M,0135729110038,499,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,29
10-10-10,CHARLOTTE,102655,SP25,CHARLOTTE - LEATHER COAT W/KNIT COLLAR & BELT ,BLACK,990.L,0135729110039,499,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,22
10-10-10,CHARLOTTE,102655,SP25,CHARLOTTE - LEATHER COAT W/KNIT COLLAR & BELT ,BLACK,990.XL,0135729110040,499,3.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0,0,13
10-10-10,CHARLOTTE,102655,SP25,CHARLOTTE - LEATHER COAT W/KNIT COLLAR & BELT ,BLACK,990.2XL,0135729110041,499,0.0,2.0,,,1.0,,,,,,,,1.0,,,,,,0,4
10-10-10,CHRISTY,102255,FA24,CHRISTY - LONG COAT W/ RELAXED D/B FAUX MINK FUR ,MINK,802.2XL,0135729106353,99.99,1.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,0,1
10-10-10,CHRISTY,102255,FA24,CHRISTY - LONG COAT W/ RELAXED D/B FAUX MINK FUR ,MINK,802.M,0135729106350,99.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,1
10-10-10,CHRISTY,102255,FA24,CHRISTY - LONG COAT W/ RELAXED D/B FAUX MINK FUR ,MINK,802.XL,0135729106352,99.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,2
10-10-10,CLAUDINE,102559,FA25,CLAUDINE - WOOL COAT W/LEATHER SLEEVES & BIB,BLACK,990.3XS.,0135729109194,299.99,0.0,1.0,,0.0,,0.0,,,,0.0,,,,0.0,0.0,1.0,,,1,3
10-10-10,CLAUDINE,102559,FA25,CLAUDINE - WOOL COAT W/LEATHER SLEEVES & BIB,BLACK,990.2XS.,0135729109195,299.99,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,,,0,11
10-10-10,CLAUDINE,102559,FA25,CLAUDINE - WOOL COAT W/LEATHER SLEEVES & BIB,BLACK,990.XS.,0135729109196,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2
10-10-10,CLAUDINE,102559,FA25,CLAUDINE - WOOL COAT W/LEATHER SLEEVES & BIB,BLACK,990.S.,0135729109197,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
10-10-10,CLAUDINE,102559,FA25,CLAUDINE - WOOL COAT W/LEATHER SLEEVES & BIB,BLACK,990.L.,0135729109199,299.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10-10-10,CLAUDINE,102559,FA25,CLAUDINE - WOOL COAT W/LEATHER SLEEVES & BIB,BLACK,990.XL.,0135729109200,299.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,0,2
10-10-10,CONNI,102333,FA24,CONNI - LONG WOOL COAT W/ASYMMETRIC BUTTON FRONT,SAND,116.XL,0135729107168,99.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,0,2
10-10-10,CONNI,102333,FA24,CONNI - LONG WOOL COAT W/ASYMMETRIC BUTTON FRONT,SAND,116.2XL,0135729107169,99.99,0.0,0.0,0.0,0.0,,,,,0.0,,1.0,0.0,,,,,0.0,,0,1
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,BLACK,990XL,0135729103299,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,2
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,BRITISH TAN,7232XS,0135729103286,399,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0,2
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,BRITISH TAN,723XS,0135729103287,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1,1
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,BRITISH TAN,723L,0135729103290,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,0,1
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,BRITISH TAN,7232XL,0135729103292,399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,0,1
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,RADIANT RED,633.3XS,0135729107642,399,0.0,3.0,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,0,3
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,RADIANT RED,633.2XS,0135729107643,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,1.0,0.0,,,,0,2
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,RADIANT RED,633.XS,0135729107637,399,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,,1.0,1.0,0.0,0.0,,0,5
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,RADIANT RED,633.S,0135729107639,399,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,0,4
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,RADIANT RED,633.M,0135729107640,399,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1,6
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,RADIANT RED,633.L,0135729107641,399,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1,3
10-10-10,DALIANE,101946,KI00,DALIANE - TRENCH COAT W/ DOUBLE-BREASTED & BELT ,RADIANT RED,633.XL,0135729107638,399,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,0.0,,0,1
10-10-10,DALYLA,102258,FA25,DALYLA - PUFFER W/FUR EDGED HOOD & LEATHER TRIM,BORDEAUX,670.3XS,0135729106306,349.99,6.0,3.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0,9
10-10-10,DALYLA,102258,FA25,DALYLA - PUFFER W/FUR EDGED HOOD & LEATHER TRIM,BORDEAUX,670.2XS,0135729106307,349.99,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,13
10-10-10,DALYLA,102258,FA25,DALYLA - PUFFER W/FUR EDGED HOOD & LEATHER TRIM,BORDEAUX,670.XS,0135729106308,349.99,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1,13
10-10-10,DALYLA,102258,FA25,DALYLA - PUFFER W/FUR EDGED HOOD & LEATHER TRIM,BORDEAUX,670.M,0135729106310,349.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10-10-10,DALYLA,102258,FA25,DALYLA - PUFFER W/FUR EDGED HOOD & LEATHER TRIM,BORDEAUX,670.L,0135729106311,349.99,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0,5
10-10-10,DALYLA,102258,FA25,DALYLA - PUFFER W/FUR EDGED HOOD & LEATHER TRIM,BORDEAUX,670.XL,0135729106312,349.99,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0,6
10-10-10,DALYLA,102258,FA25,DALYLA - PUFFER W/FUR EDGED HOOD & LEATHER TRIM,BORDEAUX,670.2XL,0135729106313,349.99,1.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,,0,1
10-10-10,DANYKA  ,102247,FA24,DANYKA - SLIM WOOL COAT W/MULTI SEAMED BODICE,EGGPLANT,580.3XS,0135729106455,149.99,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,,,0.0,0.0,,,,0,2
10-10-10,DANYKA  ,102247,FA24,DANYKA - SLIM WOOL COAT W/MULTI SEAMED BODICE,EGGPLANT,580.2XS,0135729106456,149.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1
10-10-10,DANYKA  ,102247,FA24,DANYKA - SLIM WOOL COAT W/MULTI SEAMED BODICE,EGGPLANT,580.2XL,0135729106462,149.99,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,0,1
10-10-10,DANYKA  ,102247,FA24,DANYKA - SLIM WOOL COAT W/MULTI SEAMED BODICE,CAMEL,700.3XS,0135729106463,149.99,0.0,0.0,,1.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0,1
10-10-10,DANYKA  ,102247,FA24,DANYKA - SLIM WOOL COAT W/MULTI SEAMED BODICE,CAMEL,700.XL,0135729106469,149.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,,0,1
10-10-10,DANYKA  ,102247,FA24,DANYKA - SLIM WOOL COAT W/MULTI SEAMED BODICE,CAMEL,700.2XL,0135729106470,149.99,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,,,,0.0,0.0,,0,1
10-10-10,DANYKA  ,102247,FA24,DANYKA - SLIM WOOL COAT W/MULTI SEAMED BODICE,OLIVE,350.3XS,0135729106447,149.99,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0,3
10-10-10,DANYKA  ,102247,FA24,DANYKA - SLIM WOOL COAT W/MULTI SEAMED BODICE,OLIVE,350.2XS,0135729106448,149.99,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0,4
10-10-10,DEMI,102740,SP25,DEMI - SHORT BONDED REAVA COAT  ,LATTE,815.2XS.,0135729110784,699,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1,19
10-10-10,DEMI,102740,SP25,DEMI - SHORT BONDED REAVA COAT  ,LATTE,815.3XS.,0135729110783,699,9.0,0.0,,0.0,,,,,,0.0,0.0,,,,0.0,,,,1,10
10-10-10,DEMI,102740,SP25,DEMI - SHORT BONDED REAVA COAT  ,LATTE,815.L.,0135729110788,699,8.0,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,2,10
10-10-10,DEMI,102740,SP25,DEMI - SHORT BONDED REAVA COAT  ,LATTE,815.M.,0135729110787,699,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,20
10-10-10,DEMI,102740,SP25,DEMI - SHORT BONDED REAVA COAT  ,LATTE,815.S.,0135729110786,699,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19
10-10-10,DEMI,102740,SP25,DEMI - SHORT BONDED REAVA COAT  ,LATTE,815.XS.,0135729110785,699,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0,21
10-10-10,DONNA,102346,FA25,DONNA - SHEARLING COAT W/FUR COLLAR & CUFFS ,BLACK,990.2XS,0135729107076,1999,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,,,0,2
10-10-10,DONNA,102346,FA25,DONNA - SHEARLING COAT W/FUR COLLAR & CUFFS ,BLACK,990.XS,0135729107077,1999,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0,6
10-10-10,DONNA,102346,FA25,DONNA - SHEARLING COAT W/FUR COLLAR & CUFFS ,BLACK,990.S,0135729107078,1999,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,,0,6
