Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,tier,reorder_quantity,tier_description
12-13-47,AZARIA,839410,KI00,AZARIA - WOMEN'S COATS IN MINK,MINK,549.S,7533988640489,561.13,59,59.0,76.0,16.0,30.0,19.0,44.0,24.0,2.0,17.0,16.0,20.0,8.0,10.0,23.0,12.0,17.0,0.0,4,393,393,220524.09,best_sellers,616,Top 10% performers - High demand items
41-69-68,MONACO,455477,FA24,MONACO - WOMEN'S LEATHER JACKETS IN CHESTNUT,CHESTNUT,730.NS,8025553291870,594.92,46,46.0,38.0,39.0,43.0,14.0,28.0,13.0,6.0,16.0,25.0,23.0,24.0,23.0,3.0,10.0,13.0,6.0,3,370,370,220120.4,best_sellers,660,Top 10% performers - High demand items
54-31-81,AERYN,556248,SP24,AERYN - WOMEN'S LEATHER JACKETS IN RED,RED,549.M,6271416730824,691.83,7,7.0,64.0,18.0,9.0,50.0,49.0,9.0,15.0,23.0,17.0,6.0,7.0,13.0,4.0,13.0,9.0,5.0,3,318,318,220001.94,best_sellers,660,Top 10% performers - High demand items
16-22-19,AERYN,466198,KI00,AERYN - WOMEN'S LEATHER JACKETS IN CHESTNUT,CHESTNUT,549.S,7433789577986,711.58,10,10.0,44.0,44.0,12.0,0.0,41.0,18.0,22.0,13.0,5.0,20.0,23.0,6.0,14.0,7.0,18.0,11.0,0,308,308,219166.64,best_sellers,660,Top 10% performers - High demand items
25-13-17,BRENNA,940228,SP25,BRENNA - WOMEN'S COATS IN BRITISH TAN,BRITISH TAN,990.S,2097736909774,525.38,82,82.0,100.0,33.0,20.0,37.0,28.0,12.0,7.0,8.0,24.0,2.0,24.0,1.0,19.0,6.0,0.0,14.0,2,417,417,219083.46,best_sellers,616,Top 10% performers - High demand items
45-64-92,BRETTA,947384,FA24,BRETTA - WOMEN'S COATS IN DUSK,DUSK,730.XS,9131077739882,505.02,95,95.0,80.0,8.0,30.0,10.0,40.0,17.0,9.0,16.0,16.0,15.0,14.0,14.0,25.0,2.0,24.0,17.0,5,432,432,218168.63999999998,best_sellers,616,Top 10% performers - High demand items
23-95-91,AERYN,803486,FA24,AERYN - WOMEN'S LEATHER JACKETS IN DARK TAUPE,DARK TAUPE,730.XS,4348783478045,605.9,94,94.0,21.0,40.0,21.0,35.0,24.0,19.0,8.0,18.0,23.0,18.0,1.0,9.0,2.0,4.0,10.0,13.0,1,360,360,218124.0,best_sellers,660,Top 10% performers - High demand items
43-28-50,AGGIE,393829,FA24,AGGIE - WOMEN'S COATS IN RED,RED,990.L,8037304187750,523.25,92,92.0,62.0,12.0,45.0,50.0,18.0,1.0,15.0,24.0,5.0,16.0,19.0,4.0,9.0,8.0,24.0,12.0,3,416,416,217672.0,best_sellers,616,Top 10% performers - High demand items
31-90-64,MONACO,616398,FA25,MONACO - WOMEN'S LEATHER JACKETS IN LIGHT GREY,LIGHT GREY,730.2XS,6591745090542,717.28,45,45.0,9.0,24.0,47.0,28.0,40.0,22.0,7.0,4.0,23.0,2.0,8.0,15.0,4.0,2.0,9.0,14.0,5,303,303,217335.84,best_sellers,660,Top 10% performers - High demand items
62-74-12,ALYSON,551472,KI00,ALYSON - WOMEN'S LEATHER JACKETS IN DARK NAVY,DARK NAVY,990.M,4804962374251,736.17,30,30.0,18.0,26.0,8.0,24.0,31.0,16.0,21.0,20.0,0.0,4.0,25.0,13.0,20.0,5.0,8.0,23.0,4,292,292,214961.63999999998,best_sellers,660,Top 10% performers - High demand items
15-78-11,AGGIE,455467,SP24,AGGIE - WOMEN'S COATS IN CAMEL,CAMEL,549.XL,7008897337219,565.26,95,95.0,97.0,41.0,7.0,48.0,6.0,12.0,19.0,9.0,0.0,20.0,0.0,9.0,13.0,2.0,1.0,1.0,3,380,380,214798.8,best_sellers,616,Top 10% performers - High demand items
53-52-76,ALEKSIA,696842,SP24,ALEKSIA - WOMEN'S LEATHER JACKETS IN EGGPLANT,EGGPLANT,990.L,2417181403516,753.25,61,61.0,44.0,0.0,0.0,38.0,6.0,4.0,0.0,7.0,12.0,20.0,16.0,17.0,3.0,22.0,22.0,12.0,2,284,284,213923.0,best_sellers,660,Top 10% performers - High demand items
82-15-61,BRENNA,707493,FA24,BRENNA - WOMEN'S COATS IN DARK NAVY,DARK NAVY,990.M,9264927914652,489.03,100,100.0,94.0,7.0,0.0,39.0,20.0,12.0,21.0,17.0,24.0,20.0,21.0,5.0,7.0,15.0,23.0,11.0,0,436,436,213217.08,best_sellers,616,Top 10% performers - High demand items
45-71-55,ALYSON,800682,FA26,ALYSON - WOMEN'S LEATHER JACKETS IN RADIANT RED,RADIANT RED,990.M,8855622653629,649.04,33,33.0,57.0,32.0,36.0,7.0,6.0,14.0,25.0,10.0,17.0,22.0,16.0,5.0,2.0,14.0,12.0,20.0,1,328,328,212885.12,best_sellers,660,Top 10% performers - High demand items
54-35-57,ANNIKA,447159,ALL SEASON,ANNIKA - WOMEN'S COATS IN RADIANT RED,RADIANT RED,549.2XL,7621856797152,565.88,44,44.0,81.0,18.0,21.0,31.0,37.0,22.0,11.0,21.0,8.0,4.0,3.0,15.0,19.0,2.0,21.0,18.0,2,376,376,212770.88,best_sellers,616,Top 10% performers - High demand items
36-61-23,AERYN,180688,SP25,AERYN - WOMEN'S LEATHER JACKETS IN ELEMENTAL BLUE,ELEMENTAL BLUE,990.S,1388333178132,787.41,93,93.0,33.0,3.0,13.0,1.0,14.0,21.0,9.0,18.0,3.0,5.0,2.0,16.0,23.0,11.0,5.0,0.0,5,270,270,212600.69999999998,best_sellers,660,Top 10% performers - High demand items
41-33-46,ALEKSIA,719100,SP24,ALEKSIA - WOMEN'S LEATHER JACKETS IN SAND,SAND,730.M,6177927997844,580.21,59,59.0,44.0,18.0,28.0,24.0,6.0,15.0,1.0,13.0,24.0,24.0,24.0,20.0,23.0,19.0,9.0,15.0,5,366,366,212356.86000000002,best_sellers,660,Top 10% performers - High demand items
88-80-47,ANNIKA,917220,SP24,ANNIKA - WOMEN'S COATS IN EGGPLANT,EGGPLANT,549.2XS,9495472061852,569.52,59,59.0,91.0,19.0,12.0,23.0,17.0,3.0,8.0,16.0,15.0,6.0,16.0,6.0,25.0,20.0,11.0,25.0,0,372,372,211861.44,best_sellers,616,Top 10% performers - High demand items
64-60-47,AERYN,968212,FA25,AERYN - WOMEN'S LEATHER JACKETS IN DARK TAUPE,DARK TAUPE,549.S,5978407821102,559.0,73,73.0,100.0,4.0,45.0,27.0,49.0,1.0,0.0,7.0,2.0,3.0,5.0,23.0,7.0,12.0,2.0,19.0,3,379,379,211861.0,best_sellers,660,Top 10% performers - High demand items
22-54-18,ALYSON,528556,FA24,ALYSON - WOMEN'S LEATHER JACKETS IN OLIVE,OLIVE,730.L,6572252324858,697.32,28,28.0,11.0,31.0,40.0,32.0,28.0,15.0,1.0,18.0,5.0,9.0,21.0,12.0,8.0,9.0,11.0,24.0,0,303,303,211287.96000000002,best_sellers,660,Top 10% performers - High demand items
53-97-27,BRENNA,447039,FA26,BRENNA - WOMEN'S COATS IN BRITISH TAN,BRITISH TAN,730.L,4107480843446,597.6,96,96.0,39.0,14.0,43.0,17.0,10.0,16.0,3.0,18.0,24.0,15.0,15.0,0.0,14.0,4.0,19.0,5.0,3,352,352,210355.2,best_sellers,616,Top 10% performers - High demand items
63-32-37,ALYSON,159321,SP25,ALYSON - WOMEN'S LEATHER JACKETS IN BLACK,BLACK,660.NS,1081751600529,460.87,75,75.0,83.0,49.0,35.0,33.0,15.0,2.0,22.0,25.0,17.0,20.0,9.0,19.0,24.0,2.0,13.0,13.0,2,456,456,210156.72,best_sellers,660,Top 10% performers - High demand items
92-61-22,ALYSON,112692,FA26,ALYSON - WOMEN'S LEATHER JACKETS IN DARK TAUPE,DARK TAUPE,990.M,6168865765065,562.99,35,35.0,93.0,47.0,11.0,28.0,2.0,18.0,18.0,11.0,2.0,10.0,20.0,16.0,12.0,2.0,22.0,24.0,3,371,371,208869.29,best_sellers,660,Top 10% performers - High demand items
12-53-81,ALEKSIA,798187,SP25,ALEKSIA - WOMEN'S LEATHER JACKETS IN DARK TAUPE,DARK TAUPE,730.XL,3754942019652,599.86,33,33.0,53.0,16.0,37.0,16.0,44.0,24.0,15.0,21.0,12.0,17.0,16.0,10.0,9.0,3.0,21.0,1.0,4,348,348,208751.28,best_sellers,660,Top 10% performers - High demand items
37-51-27,AERYN,932991,ALL SEASON,AERYN - WOMEN'S LEATHER JACKETS IN SAND,SAND,730.2XS,9197285269602,668.6,22,22.0,91.0,10.0,11.0,40.0,16.0,6.0,4.0,14.0,6.0,25.0,7.0,6.0,11.0,18.0,0.0,25.0,3,312,312,208603.2,best_sellers,660,Top 10% performers - High demand items
33-54-63,ALYSON,404413,SP25,ALYSON - WOMEN'S LEATHER JACKETS IN TEAL,TEAL,847.NS,3353458588383,491.57,17,17.0,88.0,47.0,16.0,36.0,40.0,19.0,23.0,25.0,21.0,1.0,22.0,19.0,18.0,6.0,19.0,6.0,1,423,423,207934.11,best_sellers,660,Top 10% performers - High demand items
39-22-25,ALYSON,836164,KI00,ALYSON - WOMEN'S LEATHER JACKETS IN SKY BLUE,SKY BLUE,990.XL,8999980554744,668.6,16,16.0,86.0,48.0,12.0,1.0,44.0,14.0,1.0,4.0,22.0,19.0,11.0,19.0,7.0,2.0,1.0,3.0,5,310,310,207266.0,best_sellers,660,Top 10% performers - High demand items
69-35-78,MONACO,117745,FA25,MONACO - WOMEN'S LEATHER JACKETS IN LATTE,LATTE,990.L,9052923875866,743.08,6,6.0,32.0,16.0,20.0,29.0,2.0,23.0,20.0,13.0,21.0,22.0,9.0,23.0,14.0,12.0,16.0,0.0,4,278,278,206576.24000000002,best_sellers,660,Top 10% performers - High demand items
75-19-75,ANNIKA,165879,ALL SEASON,ANNIKA - WOMEN'S COATS IN OLIVE,OLIVE,440NS,3482853311751,532.89,93,93.0,91.0,50.0,32.0,14.0,20.0,3.0,0.0,16.0,18.0,1.0,11.0,0.0,10.0,24.0,1.0,3.0,2,387,387,206228.43,best_sellers,616,Top 10% performers - High demand items
60-73-84,AGGIE,399854,KI00,AGGIE - WOMEN'S COATS IN CHESTNUT,CHESTNUT,990.M,9007396599697,581.59,48,48.0,35.0,48.0,20.0,28.0,35.0,21.0,16.0,3.0,25.0,17.0,7.0,20.0,5.0,8.0,10.0,8.0,5,354,354,205882.86000000002,best_sellers,616,Top 10% performers - High demand items
21-96-52,MONACO,982662,ALL SEASON,MONACO - WOMEN'S LEATHER JACKETS IN RED,RED,730.M,6572052434316,545.76,96,96.0,32.0,38.0,31.0,34.0,13.0,20.0,17.0,25.0,8.0,6.0,2.0,17.0,7.0,9.0,19.0,2.0,1,376,376,205205.76,best_sellers,660,Top 10% performers - High demand items
92-60-29,BRENNA,445518,ALL SEASON,BRENNA - WOMEN'S COATS IN ELEMENTAL BLUE,ELEMENTAL BLUE,549.XS,2968704721301,493.97,4,4.0,66.0,46.0,50.0,42.0,50.0,24.0,8.0,14.0,7.0,1.0,25.0,23.0,12.0,20.0,5.0,17.0,2,414,414,204503.58000000002,best_sellers,616,Top 10% performers - High demand items
52-44-45,AERYN,373958,FA26,AERYN - WOMEN'S LEATHER JACKETS IN SAND,SAND,549.XS,5005716497332,615.77,91,91.0,68.0,5.0,9.0,27.0,3.0,7.0,24.0,14.0,6.0,21.0,24.0,13.0,5.0,9.0,1.0,5.0,0,332,332,204435.63999999998,best_sellers,660,Top 10% performers - High demand items
42-17-66,ALYSON,393167,SP25,ALYSON - WOMEN'S LEATHER JACKETS IN LIGHT GREY,LIGHT GREY,620.NS,3918734153795,689.3,24,24.0,9.0,29.0,37.0,14.0,1.0,24.0,25.0,4.0,1.0,25.0,10.0,19.0,23.0,23.0,9.0,19.0,5,296,296,204032.8,best_sellers,660,Top 10% performers - High demand items
43-32-46,AERYN,528223,KI00,AERYN - WOMEN'S LEATHER JACKETS IN LIGHT GREY,LIGHT GREY,990.L,7398767289374,508.46,89,89.0,52.0,13.0,24.0,38.0,33.0,8.0,12.0,1.0,0.0,23.0,22.0,6.0,17.0,24.0,20.0,19.0,3,401,401,203892.46,best_sellers,660,Top 10% performers - High demand items
68-87-99,MONACO,174202,SP25,MONACO - WOMEN'S LEATHER JACKETS IN BLACK,BLACK,620.NS,2650958792004,507.57,61,61.0,89.0,6.0,17.0,40.0,41.0,24.0,3.0,23.0,13.0,2.0,23.0,14.0,10.0,13.0,18.0,4.0,2,401,401,203535.57,best_sellers,660,Top 10% performers - High demand items
71-54-36,ALIE,839617,KI00,ALIE - WOMEN'S COATS IN DARK NAVY,DARK NAVY,990.NS,8122915075723,427.37,47,47.0,71.0,47.0,31.0,42.0,27.0,18.0,20.0,20.0,20.0,15.0,19.0,22.0,20.0,17.0,15.0,25.0,2,476,476,203428.12,best_sellers,616,Top 10% performers - High demand items
50-53-10,BRENNA,366138,KI00,BRENNA - WOMEN'S COATS IN DARK NAVY,DARK NAVY,730.2XS,9204677851740,591.94,88,88.0,6.0,13.0,39.0,1.0,5.0,13.0,22.0,8.0,25.0,6.0,23.0,16.0,19.0,16.0,18.0,24.0,2,342,342,202443.48,best_sellers,616,Top 10% performers - High demand items
84-77-28,ALYSON,681610,SP25,ALYSON - WOMEN'S LEATHER JACKETS IN DARK TAUPE,DARK TAUPE,918.NS,5825967289332,638.46,24,24.0,42.0,19.0,33.0,20.0,28.0,4.0,19.0,9.0,9.0,15.0,21.0,20.0,19.0,23.0,10.0,2.0,0,317,317,202391.82,best_sellers,660,Top 10% performers - High demand items
36-94-33,MONACO,145843,SP25,MONACO - WOMEN'S LEATHER JACKETS IN SKY BLUE,SKY BLUE,730.M,3852416323867,616.05,1,1.0,91.0,20.0,46.0,26.0,24.0,19.0,0.0,19.0,5.0,13.0,4.0,16.0,16.0,7.0,7.0,14.0,5,328,328,202064.4,best_sellers,660,Top 10% performers - High demand items
35-24-82,ALYSON,608500,SP25,ALYSON - WOMEN'S LEATHER JACKETS IN BRITISH TAN,BRITISH TAN,620.NS,8192856048754,555.04,79,79.0,9.0,32.0,44.0,32.0,34.0,5.0,8.0,4.0,20.0,23.0,11.0,24.0,6.0,6.0,23.0,4.0,5,364,364,202034.56,best_sellers,660,Top 10% performers - High demand items
27-31-41,ALYSON,499966,FA26,ALYSON - WOMEN'S LEATHER JACKETS IN CAMEL,CAMEL,549.XS,1442444585703,686.71,20,20.0,13.0,21.0,28.0,20.0,38.0,24.0,12.0,24.0,16.0,18.0,4.0,4.0,9.0,19.0,19.0,5.0,3,294,294,201892.74000000002,best_sellers,660,Top 10% performers - High demand items
78-14-44,AERYN,849164,FA25,AERYN - WOMEN'S LEATHER JACKETS IN BRITISH TAN,BRITISH TAN,549.XS,7931838145030,641.97,65,65.0,72.0,4.0,45.0,26.0,16.0,4.0,24.0,2.0,3.0,14.0,3.0,7.0,4.0,5.0,11.0,9.0,3,314,314,201578.58000000002,best_sellers,660,Top 10% performers - High demand items
36-22-61,AGGIE,357921,KI00,AGGIE - WOMEN'S COATS IN EGGPLANT,EGGPLANT,990.XS,1107574286922,482.62,80,80.0,27.0,37.0,32.0,24.0,42.0,24.0,17.0,14.0,14.0,1.0,23.0,11.0,24.0,11.0,18.0,18.0,0,417,417,201252.54,best_sellers,616,Top 10% performers - High demand items
94-41-80,AERYN,524144,SP25,AERYN - WOMEN'S LEATHER JACKETS IN MINK,MINK,660.NS,5634500502041,545.28,55,55.0,68.0,22.0,1.0,48.0,18.0,19.0,1.0,19.0,18.0,20.0,0.0,11.0,23.0,14.0,24.0,8.0,4,369,369,201208.31999999998,best_sellers,660,Top 10% performers - High demand items
99-28-14,MONACO,136975,FA26,MONACO - WOMEN'S LEATHER JACKETS IN BRITISH TAN,BRITISH TAN,990.NS,4875082618240,498.04,40,40.0,46.0,50.0,47.0,31.0,38.0,4.0,24.0,18.0,17.0,6.0,6.0,19.0,3.0,23.0,9.0,23.0,5,404,404,201208.16,best_sellers,660,Top 10% performers - High demand items
62-54-58,MONACO,260730,KI00,MONACO - WOMEN'S LEATHER JACKETS IN DARK TAUPE,DARK TAUPE,440NS,6624710204190,626.78,76,76.0,40.0,37.0,7.0,0.0,24.0,24.0,22.0,10.0,14.0,5.0,14.0,0.0,12.0,13.0,9.0,12.0,2,319,319,199942.81999999998,best_sellers,660,Top 10% performers - High demand items
49-78-85,ALEKSIA,202682,SP24,ALEKSIA - WOMEN'S LEATHER JACKETS IN LATTE,LATTE,990.2XL,1275000421200,653.13,53,53.0,4.0,30.0,30.0,24.0,7.0,10.0,18.0,14.0,9.0,5.0,12.0,21.0,18.0,11.0,22.0,18.0,2,306,306,199857.78,best_sellers,660,Top 10% performers - High demand items
99-83-84,ALYSON,237533,SP24,ALYSON - WOMEN'S LEATHER JACKETS IN RED,RED,990.M,1728606962810,769.92,42,42.0,48.0,4.0,17.0,29.0,0.0,22.0,21.0,24.0,16.0,0.0,0.0,12.0,6.0,4.0,3.0,11.0,2,259,259,199409.28,best_sellers,660,Top 10% performers - High demand items
24-96-71,ANNIKA,482131,KI00,ANNIKA - WOMEN'S COATS IN MINK,MINK,549.M,7419066631669,549.27,24,24.0,64.0,27.0,22.0,41.0,26.0,24.0,11.0,13.0,24.0,12.0,7.0,18.0,20.0,3.0,17.0,9.0,1,362,362,198835.74,best_sellers,616,Top 10% performers - High demand items
87-74-75,AZARIA,144793,FA26,AZARIA - WOMEN'S COATS IN TAUPE,TAUPE,549.2XL,1883763794919,481.38,50,50.0,87.0,46.0,26.0,19.0,33.0,24.0,16.0,4.0,24.0,22.0,5.0,7.0,13.0,15.0,3.0,16.0,4,410,410,197365.8,best_sellers,616,Top 10% performers - High demand items
74-19-94,ALEKSIA,314847,SP25,ALEKSIA - WOMEN'S LEATHER JACKETS IN CARAMEL,CARAMEL,730.2XS,7372257455402,550.19,39,39.0,80.0,16.0,7.0,39.0,32.0,25.0,23.0,0.0,0.0,7.0,17.0,19.0,21.0,5.0,13.0,15.0,1,358,358,196968.02000000002,best_sellers,660,Top 10% performers - High demand items
96-37-50,BRENNA,910670,KI00,BRENNA - WOMEN'S COATS IN DARK NAVY,DARK NAVY,730.XS,1722860696312,555.57,61,61.0,42.0,37.0,23.0,15.0,43.0,5.0,5.0,3.0,9.0,11.0,18.0,6.0,24.0,23.0,11.0,17.0,2,353,353,196116.21000000002,best_sellers,616,Top 10% performers - High demand items
99-93-57,MONACO,579758,SP25,MONACO - WOMEN'S LEATHER JACKETS IN BLACK,BLACK,730.M,5440460719510,490.02,94,94.0,35.0,27.0,26.0,27.0,40.0,23.0,22.0,8.0,13.0,13.0,1.0,12.0,3.0,14.0,22.0,18.0,5,398,398,195027.96,best_sellers,660,Top 10% performers - High demand items
48-67-84,AERYN,633671,SP25,AERYN - WOMEN'S LEATHER JACKETS IN SKY BLUE,SKY BLUE,918.NS,4191370081492,537.28,18,18.0,89.0,31.0,7.0,37.0,33.0,11.0,25.0,12.0,3.0,4.0,22.0,16.0,20.0,5.0,21.0,7.0,4,361,361,193958.08,best_sellers,660,Top 10% performers - High demand items
83-30-79,MONACO,131752,FA26,MONACO - WOMEN'S LEATHER JACKETS IN DUSK,DUSK,990.M,3755578544672,587.02,91,91.0,79.0,7.0,19.0,1.0,20.0,0.0,16.0,0.0,11.0,17.0,23.0,6.0,2.0,22.0,3.0,13.0,0,330,330,193716.6,best_sellers,660,Top 10% performers - High demand items
44-21-47,AZARIA,791358,ALL SEASON,AZARIA - WOMEN'S COATS IN LATTE,LATTE,730.S,3192323539189,487.84,2,2.0,98.0,31.0,33.0,48.0,44.0,21.0,6.0,17.0,14.0,16.0,8.0,5.0,9.0,24.0,21.0,0.0,4,397,397,193672.47999999998,best_sellers,616,Top 10% performers - High demand items
82-41-66,ALYSON,842754,SP25,ALYSON - WOMEN'S LEATHER JACKETS IN BRITISH TAN,BRITISH TAN,990.XS,5651652042203,649.74,11,11.0,29.0,45.0,22.0,1.0,19.0,18.0,11.0,9.0,23.0,18.0,14.0,9.0,19.0,21.0,14.0,14.0,5,297,297,192972.78,best_sellers,660,Top 10% performers - High demand items
73-78-93,ANNIKA,283042,KI00,ANNIKA - WOMEN'S COATS IN SKY BLUE,SKY BLUE,549.M,6229839818590,538.29,62,62.0,55.0,11.0,45.0,29.0,27.0,18.0,23.0,16.0,19.0,9.0,0.0,8.0,12.0,20.0,2.0,2.0,5,358,358,192707.81999999998,best_sellers,616,Top 10% performers - High demand items
69-26-28,ALYSON,735842,SP24,ALYSON - WOMEN'S LEATHER JACKETS IN RED,RED,730.L,7292107172896,620.35,89,89.0,11.0,3.0,21.0,4.0,45.0,13.0,22.0,24.0,5.0,23.0,12.0,1.0,18.0,1.0,11.0,6.0,2,309,309,191688.15,best_sellers,660,Top 10% performers - High demand items
86-11-59,AGGIE,825880,SP24,AGGIE - WOMEN'S COATS IN BRITISH TAN,BRITISH TAN,549.2XL,7364499910462,592.33,27,27.0,35.0,3.0,47.0,31.0,16.0,24.0,20.0,17.0,21.0,6.0,24.0,4.0,9.0,12.0,24.0,2.0,5,322,322,190730.26,best_sellers,616,Top 10% performers - High demand items
26-72-27,ALEKSIA,123943,FA25,ALEKSIA - WOMEN'S LEATHER JACKETS IN EGGPLANT,EGGPLANT,730.XS,7296786801869,620.28,6,6.0,60.0,1.0,18.0,25.0,20.0,18.0,15.0,17.0,0.0,20.0,24.0,18.0,19.0,25.0,0.0,21.0,2,307,307,190425.96,best_sellers,660,Top 10% performers - High demand items
12-27-62,MONACO,774056,SP25,MONACO - WOMEN'S LEATHER JACKETS IN CARAMEL,CARAMEL,990.XL,7826147816142,561.48,30,30.0,25.0,29.0,27.0,24.0,49.0,13.0,11.0,24.0,16.0,8.0,0.0,17.0,10.0,9.0,22.0,25.0,5,339,339,190341.72,best_sellers,660,Top 10% performers - High demand items
51-80-69,ALEKSIA,744463,SP24,ALEKSIA - WOMEN'S LEATHER JACKETS IN ELEMENTAL BLUE,ELEMENTAL BLUE,990.L,9686834792609,566.4,95,95.0,20.0,22.0,44.0,22.0,24.0,8.0,6.0,8.0,18.0,4.0,5.0,7.0,2.0,20.0,8.0,23.0,1,336,336,190310.4,best_sellers,660,Top 10% performers - High demand items
18-48-16,ALEKSIA,307467,FA26,ALEKSIA - WOMEN'S LEATHER JACKETS IN LATTE,LATTE,549.XS,1672527007597,692.27,85,85.0,2.0,9.0,41.0,23.0,2.0,2.0,6.0,16.0,15.0,12.0,8.0,1.0,9.0,24.0,19.0,0.0,3,274,274,189681.97999999998,best_sellers,660,Top 10% performers - High demand items
33-78-11,ALEKSIA,395669,FA25,ALEKSIA - WOMEN'S LEATHER JACKETS IN RADIANT RED,RADIANT RED,549.XL,7443891914444,566.12,35,35.0,37.0,21.0,15.0,40.0,25.0,20.0,18.0,19.0,19.0,18.0,8.0,0.0,13.0,18.0,17.0,12.0,5,335,335,189650.2,best_sellers,660,Top 10% performers - High demand items
67-99-98,AERYN,221612,FA24,AERYN - WOMEN'S LEATHER JACKETS IN OLIVE,OLIVE,549.M,9159341412613,558.55,7,7.0,92.0,4.0,24.0,15.0,42.0,17.0,1.0,25.0,15.0,22.0,20.0,1.0,4.0,24.0,24.0,1.0,0,338,338,188789.9,best_sellers,660,Top 10% performers - High demand items
40-34-44,MONACO,601997,FA25,MONACO - WOMEN'S LEATHER JACKETS IN BORDEAUX,BORDEAUX,730.M,3869310313755,739.39,11,11.0,38.0,11.0,11.0,24.0,2.0,6.0,7.0,10.0,13.0,24.0,2.0,15.0,25.0,23.0,17.0,16.0,0,255,255,188544.44999999998,best_sellers,660,Top 10% performers - High demand items
11-84-65,AGGIE,846491,FA25,AGGIE - WOMEN'S COATS IN EGGPLANT,EGGPLANT,549.2XL,9302255935573,588.58,45,45.0,33.0,20.0,34.0,25.0,14.0,14.0,5.0,6.0,11.0,15.0,5.0,16.0,19.0,23.0,12.0,23.0,0,320,320,188345.6,best_sellers,616,Top 10% performers - High demand items
24-71-78,ALEKSIA,391387,FA24,ALEKSIA - WOMEN'S LEATHER JACKETS IN SAND,SAND,730.L,4720027423301,453.4,53,53.0,84.0,36.0,18.0,32.0,48.0,16.0,14.0,16.0,10.0,5.0,17.0,18.0,9.0,9.0,5.0,25.0,2,415,415,188161.0,best_sellers,660,Top 10% performers - High demand items
68-30-26,ALEKSIA,519677,KI00,ALEKSIA - WOMEN'S LEATHER JACKETS IN CARAMEL,CARAMEL,730.NS,8508673704094,494.39,80,80.0,26.0,44.0,28.0,14.0,31.0,18.0,9.0,11.0,0.0,14.0,11.0,24.0,14.0,14.0,22.0,20.0,1,380,380,187868.19999999998,best_sellers,660,Top 10% performers - High demand items
81-39-32,ALYSON,431003,FA26,ALYSON - WOMEN'S LEATHER JACKETS IN DARK TAUPE,DARK TAUPE,549.L,7271742047146,542.82,69,69.0,8.0,2.0,48.0,27.0,40.0,10.0,24.0,6.0,15.0,11.0,1.0,19.0,25.0,3.0,22.0,16.0,0,346,346,187815.72000000003,best_sellers,660,Top 10% performers - High demand items
52-80-54,AZARIA,266337,SP25,AZARIA - WOMEN'S COATS IN DUSK,DUSK,620.NS,9047847276867,487.65,15,15.0,83.0,47.0,43.0,23.0,31.0,8.0,8.0,4.0,10.0,22.0,1.0,0.0,23.0,25.0,19.0,23.0,3,385,385,187745.25,best_sellers,616,Top 10% performers - High demand items
18-56-95,MONACO,973143,FA24,MONACO - WOMEN'S LEATHER JACKETS IN SAND,SAND,549.2XS,3776135261941,525.52,48,48.0,63.0,30.0,33.0,50.0,5.0,7.0,24.0,3.0,7.0,9.0,13.0,13.0,14.0,12.0,15.0,11.0,5,357,357,187610.63999999998,best_sellers,660,Top 10% performers - High demand items
88-42-81,AGGIE,214360,FA25,AGGIE - WOMEN'S COATS IN CHESTNUT,CHESTNUT,730.S,1384851600148,505.23,100,100.0,38.0,31.0,8.0,50.0,19.0,0.0,2.0,12.0,18.0,6.0,1.0,22.0,10.0,8.0,23.0,23.0,2,371,371,187440.33000000002,best_sellers,616,Top 10% performers - High demand items
22-81-11,ALYSON,962706,SP25,ALYSON - WOMEN'S LEATHER JACKETS IN LATTE,LATTE,990.S,3307891512875,630.86,35,35.0,51.0,21.0,3.0,2.0,40.0,17.0,2.0,22.0,23.0,3.0,23.0,21.0,11.0,1.0,20.0,1.0,4,296,296,186734.56,best_sellers,660,Top 10% performers - High demand items
79-66-29,MONACO,895202,KI00,MONACO - WOMEN'S LEATHER JACKETS IN SAGE,SAGE,990.S,3008809414114,487.99,48,48.0,78.0,6.0,49.0,11.0,45.0,23.0,10.0,11.0,22.0,4.0,13.0,15.0,0.0,21.0,19.0,7.0,0,382,382,186412.18,best_sellers,660,Top 10% performers - High demand items
47-81-12,MONACO,367694,FA26,MONACO - WOMEN'S LEATHER JACKETS IN TAUPE,TAUPE,549.2XS,9971939576166,580.71,14,14.0,73.0,24.0,21.0,4.0,37.0,2.0,23.0,18.0,21.0,10.0,4.0,6.0,24.0,21.0,16.0,3.0,2,321,321,186407.91,best_sellers,660,Top 10% performers - High demand items
91-51-37,AZARIA,969875,SP25,AZARIA - WOMEN'S COATS IN DARK NAVY,DARK NAVY,730.XL,6533205602798,525.09,81,81.0,69.0,16.0,18.0,18.0,43.0,17.0,1.0,12.0,1.0,12.0,5.0,20.0,3.0,15.0,16.0,8.0,0,355,355,186406.95,best_sellers,616,Top 10% performers - High demand items
